Dataset,Data,Frequency,unique_id,Horizon,stationarity,heteroskedasticity,NBEATS,NLinear,KAN,MLP,DLinear,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID)
monash_tourism_monthly,tourism,Monthly,T000155,4,Stationary,Homoskedastic,1.3549054750522858,2.3715607727069017,0.940951000896325,1.9390571220495967,2.606509762473857,0.8234986555123991,1.619675497533022,1.3009195370265072,1.3970014008445286,1.3003383274213294,1.4501130626862788,1.265437722345778,1.5067129551782592,1.1809414166926326,1.4527909770346075,1.2026062615844968,1.576342754725264,1.6722725805683245,1.8313078115810761,1.6225599404939748,1.5214397487264046,1.1275859800308465,1.5232965668250515,1.3101404659706801,0.940951000896325,0.940951000896325,1.5558057495518378,1.3148957710885374,1.1636523690869103,1.3445295808086057,0.940951000896325,1.3549054750522858
monash_tourism_monthly,tourism,Monthly,T000156,4,Non-stationary,Heteroskedastic,2.249221225393701,3.2624941338582683,2.689776663385827,2.4526114616141736,5.034700049212598,0.7578740157480316,3.223965483965642,2.4673168634707223,3.365063184055584,2.4867893974328195,3.4457929448876996,2.5297815015107306,3.433862608114881,2.6669308407325727,3.2808256950451278,2.6546661644811373,2.579602135616346,2.669516503691188,2.8379258182784284,2.4694989443897635,2.5630635725176276,2.6600430991634196,2.6197907783429044,2.4721538175364453,2.689776663385827,2.689776663385827,2.622272675524935,2.4638697834645673,2.492896046810815,3.4791916526092366,2.689776663385827,5.034700049212598
monash_tourism_monthly,tourism,Monthly,T000157,4,Stationary,Heteroskedastic,1.524610386690647,1.905327371852518,1.3776451663669067,1.5141828574640286,1.618820346223022,1.1803057553956835,1.5193721638064626,1.2858825756529244,1.3776617551578416,1.2784528326097875,1.389365981149221,1.3275553083879046,1.3756062875345105,1.3561387041194932,1.344690684104944,1.3544231378480704,1.5211243748534644,1.4610969790624209,1.5748889464900961,1.404967802008394,1.491047444517591,1.3409274709506191,1.470063067438885,1.3482769083353388,1.3776451663669067,1.3776451663669067,1.4867506632194245,1.3563691584232618,1.341604472150204,1.341604472150204,1.3776451663669067,1.524610386690647
monash_tourism_monthly,tourism,Monthly,T000158,4,Stationary,Homoskedastic,1.1086936798628428,1.7922362609102247,1.1420596555486282,1.0865167939526184,1.1416499766209478,0.9819201995012469,1.3175202219368862,1.0306103238109472,0.8558887348929063,1.0757846846993326,0.8405554301603375,1.1069936812463264,0.847704819073862,1.1330507828816299,0.8803148028032681,1.1280522497824075,1.2866200842208644,1.2277551154132678,1.4720656822981346,0.7574926278054863,1.2529051792687536,1.070890583873294,1.2555591018516112,1.0517798292841174,1.1420596555486282,1.1420596555486282,1.2817808993142148,1.0472347854322526,1.0849353401200432,0.8212147642831678,1.1420596555486282,1.0865167939526184
monash_tourism_monthly,tourism,Monthly,T000159,4,Non-stationary,Heteroskedastic,0.6192780681818183,0.5508006565656566,0.5348091256313132,0.4783464583333334,0.8444216976010102,1.10479797979798,0.4244289621356191,0.4244289621356191,0.2812720204829567,0.505450633710741,0.27619874045220005,0.5124070774666958,0.27091106141468063,0.5268634785153955,0.2761479380428445,0.5207855721975414,0.4402017900301056,0.4830062131384109,0.48359381957461106,0.521305091540404,0.4587007112791824,0.4233677248156164,0.4641302822490684,0.4641302822490684,0.5348091256313132,0.5348091256313132,0.42776495475589227,0.42776495475589227,0.5182351324962001,0.5182351324962001,0.5348091256313132,0.5348091256313132
monash_tourism_monthly,tourism,Monthly,T000160,4,Non-stationary,Heteroskedastic,2.8889272125140923,4.7870758173618935,2.2549673759864715,3.236096956031567,2.8995076099210824,0.8878241262683202,3.3153835933305076,2.7743955944558905,2.521866569009421,2.751364844613241,2.5177395501762643,2.6795617064518615,2.5553933181807826,2.5569768369841746,2.5900935796324225,2.586767897188203,3.3377419887970667,3.4973459904989324,3.8308548336240524,3.4260467164599775,3.2391318049801723,2.565918060652088,3.24413100453438,2.7779347838271713,2.2549673759864715,2.2549673759864715,3.3103234686208194,2.7933305148440444,2.5852171226019394,2.527035727465755,2.2549673759864715,2.8995076099210824
monash_tourism_monthly,tourism,Monthly,T000161,4,Stationary,Heteroskedastic,5.32292661446249,8.111725464037121,4.402452871229698,6.745518464810519,8.916222897331787,1.6579659706109822,7.028510313830342,7.028510313830342,6.267885154210482,6.817681350597619,6.3955799922947545,6.617029571490962,6.474694487516288,7.222345573564118,6.303719613711041,7.163098575310854,5.985124084803494,7.304103801233735,6.71096227803407,6.745518464810519,5.840551216894483,5.012769265388605,5.944206428156778,5.944206428156778,4.402452871229698,5.32292661446249,5.94570164990977,5.94570164990977,4.930332924733797,6.096153893999314,4.402452871229698,8.111725464037121
monash_tourism_monthly,tourism,Monthly,T000162,4,Stationary,Heteroskedastic,2.849944140625,2.835613697916667,2.6230101302083333,2.5333251302083335,4.3457464453125,1.4322916666666667,2.5784739163577863,2.7362488579278863,1.985182403766867,1.885138486112082,2.0991514405385865,1.8835796367086843,2.128510703980415,1.9132310523227396,2.0052705584335135,1.9211058731728647,2.619951738842353,2.077478492061593,2.5068454131328637,2.6431273958333326,2.636392412754088,2.252752487594051,2.604269950932802,2.380963366102973,2.6230101302083333,2.6230101302083333,2.59577251736111,2.3681277690972222,2.540081966009838,2.620916047296447,2.6230101302083333,2.6230101302083333
monash_tourism_monthly,tourism,Monthly,T000163,4,Non-stationary,Heteroskedastic,1.8516006484794276,1.9395957513416817,2.241205668604651,1.409292922629696,2.5333424194991054,1.4087656529516994,1.9832376075373481,2.009308467230188,0.8009490447739902,0.984901767858822,0.7888233603949948,1.0799954725862855,0.7194469721961652,1.196959423767804,0.7326155481896045,1.8425343142664337,1.960063029924339,0.7693821472508237,2.0252392873388367,0.6301901442307689,1.965145733683712,1.90574025757332,2.0057111340792355,1.7608277077701409,2.241205668604651,2.241205668604651,1.9858597980023853,1.7518055158020274,1.8788033987891828,1.0385067626080982,2.241205668604651,2.241205668604651
monash_tourism_monthly,tourism,Monthly,T000164,4,Stationary,Heteroskedastic,1.8711750157828284,3.1472686742424245,1.9603192866161616,2.384539725378788,2.829787607323232,0.9943181818181819,2.3763623758388763,2.3763623758388763,1.8832485009440052,1.8964016446405216,1.929063713059678,1.9071889121127932,1.9089866137726812,2.092816661095261,1.854405209155074,2.140343912187106,2.3041573465743235,2.4856280735082286,2.6990311925677544,1.9603192866160604,2.2523189329180533,1.9238569891636468,2.300722652834404,2.300722652834404,1.9603192866161616,1.9603192866161616,2.3262543255471377,2.3262543255471377,2.065774706263035,2.065774706263035,1.9603192866161616,1.9603192866161616
monash_tourism_monthly,tourism,Monthly,T000165,4,Stationary,Heteroskedastic,4.6130760445682455,7.242464449860725,3.7127049442896936,5.970676323119777,7.807015333391364,0.8043175487465181,6.077220468816349,6.077220468816349,5.400731546702096,6.051226965165372,5.5167583776598885,5.90958320488121,5.587789298271783,5.9321556847035515,5.4318170944830255,5.785030626147653,5.196038008775653,6.331577084143424,5.909492270777143,6.804696907642757,5.057681989222016,4.172190305906099,5.111906704509898,5.111906704509898,3.7127049442896936,3.7127049442896936,5.163378493500464,5.163378493500464,4.161947054208,5.246183343036857,3.7127049442896936,4.6130760445682455
monash_tourism_monthly,tourism,Monthly,T000166,4,Stationary,Heteroskedastic,2.1161384948979594,3.0226682142857144,1.2184058163265308,1.930382831632653,1.6663698214285714,0.7653061224489796,2.1735919763298845,1.6663691082414054,1.6614183231588961,2.008021476980321,1.6614596577916907,2.007332924787509,1.7158562026010906,1.9160059580094353,1.755249129519321,2.0171327865019886,2.1789571504830136,2.192479738029058,2.341309731805667,2.1190708418367348,2.115173424922728,1.8805632113820898,2.0774391107754266,1.7420785833497634,1.2184058163265308,1.2184058163265308,2.1190708418367348,1.7549757142857145,1.7120050970332197,2.0638050879545995,1.2184058163265308,1.2184058163265308
monash_tourism_monthly,tourism,Monthly,T000167,4,Non-stationary,Heteroskedastic,2.208621102661597,1.3706724120722433,0.8219674310836503,0.9281558673954374,4.800882046102662,1.6634980988593158,1.3579733179817068,1.3503871076524256,2.1375914442554995,1.9702966675962794,2.266237453346826,1.5345670520250612,2.282542706602631,1.5204086104916963,2.064296115530001,1.3757951158376565,1.447175544836553,0.9611227176395204,1.1634604269477915,1.0074039613429473,1.4391993683640347,1.0177369429117642,1.3390511953753776,1.0070631316114007,0.8219674310836503,0.8219674310836503,1.3578590351711024,1.0050871371989862,1.2893351678526057,1.306859299663132,0.8219674310836503,0.8219674310836503
monash_tourism_monthly,tourism,Monthly,T000168,4,Stationary,Heteroskedastic,2.719934262621023,2.7775142548409413,2.822898042012448,3.214041649377593,1.629284189142462,0.4840940525587828,2.5447313156840012,2.7620037308298726,2.3745202970583885,2.351288100698185,2.3385528828021918,2.3342108319849317,2.325738551400572,2.3021529239984053,2.380767096037778,2.319927110880505,2.5354648401409343,2.255049764777636,2.5179426375567644,2.555407960177501,2.519876483340919,2.6894919895836167,2.4964935356143787,2.9056244021439914,2.822898042012448,2.719934262621023,2.505433287229137,2.9189579846703544,2.907900960081698,2.907900960081698,2.822898042012448,2.719934262621023
monash_tourism_monthly,tourism,Monthly,T000169,4,Stationary,Homoskedastic,3.5852111479226365,4.334324058022923,2.1841470451289404,3.3970588323782236,2.620389000716332,1.2535816618911175,3.346309093143452,2.7560867293578184,2.67367434935166,2.9052341004446793,2.6671213382522305,2.5887662821968718,2.7661862054703614,2.4970114444011644,2.849781417293538,2.4959078705492472,3.4045729248563874,3.4110037341453525,3.426469518140261,2.620389000716332,3.326253061029991,2.47397341686852,3.1792490847910004,2.9472032097086607,2.1841470451289404,2.1841470451289404,3.2832756500716336,2.9708539081900676,3.414452565120658,3.5091478868956756,2.1841470451289404,3.5852111479226365
monash_tourism_monthly,tourism,Monthly,T000170,4,Stationary,Heteroskedastic,1.222265907794677,1.7567262214828898,1.278449790874525,1.2843705964828898,1.0088859291825096,1.3307984790874525,1.4397626817213192,1.250414365833454,0.8633256547086254,1.0336498077797815,0.8698877496886044,1.0974989213746773,0.8837421719929892,1.3308400924538786,0.8820581394031665,1.3475971511600986,1.4084102059406451,1.434581201330205,1.5761107503976972,0.9002067094423323,1.3872276584827303,1.3187096741216104,1.4049181816754779,1.26331732033036,1.278449790874525,1.278449790874525,1.419147306717364,1.2616954317173639,1.2643044616890897,0.8116498004695271,1.278449790874525,1.278449790874525
monash_tourism_monthly,tourism,Monthly,T000171,4,Stationary,Heteroskedastic,1.085678934668155,1.9813704929802167,1.4472264777440966,1.256007498404595,2.823578583679004,0.40483407785577535,1.3682034530010339,1.170572996473738,1.7025827944629504,1.084955891171868,1.7567466842523354,1.1074255622065825,1.7592199438508738,1.2188658368279366,1.664145090770493,1.2475927452986835,1.3749945665285799,1.485598314468119,1.6727978026051344,1.6731094447989787,1.3384179186080887,1.2751157332235854,1.3774035305118622,1.0826266225253491,1.4472264777440966,1.4472264777440966,1.3957495213784294,1.0791230655711543,1.3232960176032262,1.8159767427146192,1.4472264777440966,2.823578583679004
monash_tourism_monthly,tourism,Monthly,T000172,4,Stationary,Heteroskedastic,2.018035496794872,2.6050468215811966,1.642681623931624,1.873177751068376,4.122356033653846,1.4022435897435896,1.9634334717839297,1.5961615481869036,1.9830391139128036,2.0245753480352717,2.0184936604578656,2.1504502942439654,2.07599186797418,2.5688414127490735,2.054300485790987,1.9321386505371319,1.9836860757525112,2.147650053798721,2.048691093678075,1.9240843660968667,1.9362116372605473,1.5108181719503662,1.846178454360835,1.6601236427849528,1.642681623931624,1.642681623931624,1.9240843660968667,1.6890649750712252,1.5257789794706682,2.112315159648937,1.642681623931624,4.122356033653846
monash_tourism_monthly,tourism,Monthly,T000173,4,Stationary,Heteroskedastic,1.2046266908380976,1.8492129933063732,1.5358571416120486,1.5312315750941294,2.9682560573839076,0.6161971830985916,1.3259016676576145,1.2440704043343491,1.5830882753293911,1.1401117874102225,1.642824448821184,1.1767397934167607,1.6499149646403792,1.3400817487523438,1.548224374450305,1.3635215983895685,1.2982101161129,1.3232649625664326,1.5111020325968758,1.638315867150096,1.306279646679229,1.3707473951982534,1.331684155016782,1.134673485595007,1.5358571416120486,1.5358571416120486,1.324599326569981,1.1276303717519633,1.4205868688255707,1.7555368761366335,1.5358571416120486,2.9682560573839076
monash_tourism_monthly,tourism,Monthly,T000174,4,Stationary,Homoskedastic,0.6829468749999998,0.9878375558035714,0.8409510044642857,0.8022160379464285,3.816460736607143,1.5625,0.8297418746240588,0.7352983591238098,1.8083061148873167,1.522221535399929,1.9053100587398717,1.5930595050947827,1.9167155992978988,1.4358488825575735,1.7515042609359288,1.3984880821176406,0.8075855961906578,1.598196007718919,0.912159631559818,2.3019501785714285,0.7975337166786344,0.9627667135680532,0.7995123479589157,0.7424018415986954,0.8409510044642857,0.8409510044642857,0.8194080171130951,0.7388303831845239,0.7407320257687589,0.8058168079033127,0.8409510044642857,0.8409510044642857
monash_tourism_monthly,tourism,Monthly,T000175,4,Stationary,Heteroskedastic,1.2471493399339935,2.016192663641364,1.3544025371287132,2.235976973322332,3.1621951801430144,1.7326732673267327,1.5538687622382534,1.278082437371335,1.908550310298868,1.8725677693797858,1.9658067126694514,1.8644012326069184,1.97287819722154,1.7589298794776203,1.8756087408259638,1.5018087243475402,1.508686939383794,1.837012644766087,1.746948498600615,1.5825555864961502,1.4775122616028629,1.3570151884421247,1.5000318493123035,1.470433876311559,1.3544025371287132,1.3544025371287132,1.5221887284561793,1.4894451182618258,1.2727472067635226,2.2282328983546322,1.3544025371287132,3.1621951801430144
monash_tourism_monthly,tourism,Monthly,T000176,4,Non-stationary,Heteroskedastic,1.3091817626182967,1.5620175670347005,0.6286974369085172,1.118119647082019,0.9157932176656152,1.1041009463722398,0.8985719357129763,0.900105844311503,0.6781703693554955,0.582070328146196,0.6588649452620701,0.5980528285539394,0.705232848888286,0.5781864512890702,0.7734013502431637,0.5681302083615705,0.9666132490729846,0.8086478207454885,1.0053838396024461,0.799737739879075,0.9611006675571636,0.643895564920854,0.8899685044185203,0.6274205074576378,0.6286974369085172,0.6286974369085172,0.896956657465825,0.631989014852786,0.8817143811968429,0.8833914951320635,0.6286974369085172,0.6286974369085172
monash_tourism_monthly,tourism,Monthly,T000177,4,Non-stationary,Heteroskedastic,1.1150949094792506,1.807860674328722,1.554028229251424,2.4817915124084617,5.0234087825467855,2.1358828315703824,1.5328041041932239,1.3743569298108693,2.285416887776054,1.7273041967196467,2.3768413997057487,1.5931659003021699,2.3592310773814194,1.5253290017585721,2.1829461030594017,1.5103209384103982,1.395518933700833,2.154890173346029,1.7120038356639466,1.8501316466639544,1.3764765988719767,1.4077657793773055,1.442223921952717,1.5511376491805884,1.554028229251424,1.554028229251424,1.449777734269053,1.5625691975183078,1.3302721527889776,2.406768713276002,1.554028229251424,5.0234087825467855
monash_tourism_monthly,tourism,Monthly,T000178,4,Stationary,Heteroskedastic,1.1714293272900764,1.243090023854962,1.098263096374046,1.4120675858778624,4.472954813931298,0.467557251908397,1.0874205290928922,1.0874205290928922,1.5071561648183593,1.0847030216251028,1.6503811984070984,1.0903934404248308,1.6776466314872591,1.086344430971477,1.4412782583952242,1.0861869509322402,1.0905074998014548,1.0675596653861754,1.0444056544029368,1.4491250493002543,1.096704753647907,1.113310722849688,1.084180643431907,1.084180643431907,1.098263096374046,1.1714293272900764,1.0824629118956746,1.0824629118956746,1.1720606783684153,1.0741060805423719,1.098263096374046,1.243090023854962
monash_tourism_monthly,tourism,Monthly,T000179,4,Non-stationary,Heteroskedastic,1.5792191595990748,2.5562249100488303,1.6051489334361353,2.4806228636597276,2.7869305448470825,0.7274800822410692,1.6750805498734247,1.5895010278438921,1.655002530085345,1.2413787053122878,1.6909340997334064,1.3198148086453991,1.687001080133922,1.5584540536739697,1.619885774014555,1.5543135022098942,1.6597586570888745,1.8164495400283855,2.098154876888096,1.9798007704083382,1.605587767075218,1.5687154663018323,1.6623132825831242,1.2483555631096621,1.6051489334361353,1.6051489334361353,1.6897819647905423,1.2610363499100499,1.5943280477600887,1.7445221634176673,1.6051489334361353,2.7869305448470825
monash_tourism_monthly,tourism,Monthly,T000180,4,Non-stationary,Heteroskedastic,0.5329278162556335,1.2196123145655984,0.8602706016837757,1.2166317905764898,0.7499217230533302,1.5084814722083124,0.8815738549606666,0.8815738549606666,0.47346310562370153,0.9912464949683456,0.4664281884954658,0.9690741930458926,0.4305220663766004,0.9404220279737558,0.4490981147737022,0.8617726077911234,0.8281246000346385,0.913356723081874,1.0712284350313417,1.03685716598335,0.8071104449681208,0.7181549246243937,0.8384481936692859,0.8384481936692859,0.8602706016837757,0.5329278162556335,0.8594303198547824,0.8594303198547824,0.7848031128391003,0.8581903091317141,0.8602706016837757,0.5329278162556335
monash_tourism_monthly,tourism,Monthly,T000181,4,Non-stationary,Heteroskedastic,1.6280833270423296,2.2378127244540313,0.5298752541116204,2.68228306585333,5.127216808438932,1.7402736586681047,1.3326632317753588,1.3326632317753588,1.9381341729633434,2.0974386141183685,2.070055524330109,1.5232444413165844,2.088015039905613,0.8708923904190355,1.8651109024046544,0.44428599350539394,1.3309418293736233,2.01744519373768,1.5279066516340052,2.2558613557113327,1.2635320987151177,1.0096999155745976,1.198175937229168,1.198175937229168,0.5298752541116204,0.5298752541116204,1.2744829646355709,1.2744829646355709,0.7324876882825377,1.0492932930976506,0.5298752541116204,0.5298752541116204
monash_tourism_monthly,tourism,Monthly,T000182,4,Non-stationary,Heteroskedastic,1.1955822409845447,3.1552680150098578,3.7001879871843797,4.697296134007505,5.165265481301278,4.891146727723717,2.4214537416038904,1.9830862973596186,3.0462631412353143,3.972134235961201,3.1493991248568323,4.151960828003649,2.947766933777851,4.1865460170515965,2.6170214332565984,3.966603505154642,2.203345750614918,3.902090196205717,3.0588242905623404,3.108143305110348,2.1657714285294976,3.5494414995696215,2.373073863173456,2.837264579267895,3.7001879871843797,3.7001879871843797,2.3725814274735524,2.8194397816892462,4.047510701855665,4.4469500911385325,3.7001879871843797,3.7001879871843797
monash_tourism_monthly,tourism,Monthly,T000183,4,Non-stationary,Heteroskedastic,0.829456726785966,1.5725532331971255,0.7705468463082994,1.2193686908905172,2.9831907602226293,0.6596801465407919,1.0888801347456913,0.7999425279126287,1.3992889262836905,1.0242165698325152,1.474035912725026,0.9075209857948895,1.4770667398198145,1.035380463452182,1.3455846257779553,0.9615933882937051,1.0533670204420387,1.1893832344422457,1.2696849501070855,0.9016452939182387,1.020071862776231,1.0506640636354172,0.9720775482496475,0.919940137570631,0.7705468463082994,0.7705468463082994,1.0575189354304637,0.9243298707200227,0.9311725078015564,0.9311725078015564,0.7705468463082994,0.7705468463082994
monash_tourism_monthly,tourism,Monthly,T000184,4,Non-stationary,Heteroskedastic,4.221858201979914,4.538131751525783,1.2251036086549087,1.4636565799653996,5.345318785933971,1.873660435388534,2.794004658715898,1.7520945135731114,1.941130931927253,1.7494166215507827,2.105532611631127,1.4763083944513138,2.1352197850240295,1.2259666546727954,1.8627351499628932,1.2286847729282342,3.0680362320216266,1.9098859622480617,2.5570855826849725,2.6840794553638645,2.9162916582079994,1.2718351946710518,2.3233970468234295,1.2865889898659524,1.2251036086549087,1.2251036086549087,2.6840794553638645,1.2917330268954135,1.2802132390144516,1.2802132390144516,1.2251036086549087,1.2251036086549087
monash_tourism_monthly,tourism,Monthly,T000185,4,Non-stationary,Heteroskedastic,1.6933675639080739,2.2873831699868257,1.4982556579104955,3.6270590312986544,3.903530819260915,3.059909244547354,1.4561693293172604,1.4561693293172604,1.1086635624728733,2.515248693893523,1.1928870595634686,2.3383452258455915,1.177796003332296,1.8310596535617987,1.0740069367479408,1.2702938907521721,1.3866570236177496,1.5650767463724808,1.7417767362811585,1.579259744180113,1.3298229433676072,1.069027691374639,1.357118105931918,1.357118105931918,1.4982556579104955,1.4982556579104955,1.389941066731429,1.389941066731429,1.1524893546075983,1.3485403174918145,1.4982556579104955,1.4982556579104955
monash_tourism_monthly,tourism,Monthly,T000186,4,Non-stationary,Heteroskedastic,4.50598027192289,4.45184627567413,2.5543066542466404,2.848833341043282,5.179795271418238,1.4125313304287852,2.6073689516408187,2.702421635752216,3.451776734568198,2.7655942008710346,3.4867863960677274,2.737649381118973,3.665400363210932,2.5813992787450335,3.7323789243884176,2.4540674444885817,3.7646261456497045,3.6849287015800463,3.3988501520999708,3.540433413797164,3.6871981871402326,2.6630276465968485,3.4386965446114797,2.772037498828918,2.5543066542466404,2.5543066542466404,3.540433413797164,2.7791475091257762,2.7054649733412193,3.2628701274017544,2.5543066542466404,5.179795271418238
monash_tourism_monthly,tourism,Monthly,T000187,4,Non-stationary,Heteroskedastic,8.563005728790792,9.91221549863881,7.534795796385879,9.063656853112875,20.39954499610578,1.2272331030146266,7.876926579891018,7.669168392905224,11.008217980062177,12.270736271302901,11.46200846194823,12.700596142391703,11.476252548437522,13.299417438658468,10.739263858233466,12.996931648938306,7.865939087458516,11.954908626833165,8.879953100356682,10.788909061028502,7.89473648899887,8.027576279573331,7.778339131977081,8.053848436498521,7.534795796385879,7.534795796385879,7.7690718358568365,8.090320615786952,7.879532070377209,7.667374277076732,7.534795796385879,7.534795796385879
monash_tourism_monthly,tourism,Monthly,T000188,4,Non-stationary,Heteroskedastic,3.6939684102555916,2.7279580173693714,4.201182035153818,4.362182534044285,2.5598264140551406,1.5571928032056706,3.355436841973055,3.355436841973055,3.3534919955264377,3.394122106785262,3.299430580550014,3.5110001263825197,3.258816528571227,3.714196861303661,3.3260354524452516,3.795446251573653,3.382744559719598,3.335137823060101,3.0330034911674817,3.6291792413671993,3.45530100394066,3.921457411073154,3.4400669648792235,3.4400669648792235,4.201182035153818,4.201182035153818,3.4064412001043025,3.4064412001043025,3.9985742131712683,3.5004570866200138,4.201182035153818,4.201182035153818
monash_tourism_monthly,tourism,Monthly,T000189,4,Non-stationary,Heteroskedastic,4.5923467293279705,3.321721257596429,1.7189089695434168,1.8425199190304924,1.1934486508034936,1.754655303768537,2.818180056808221,2.818180056808221,2.209026373545119,2.342491871777573,2.1594838385235127,2.395817648450002,2.287003280265186,2.4810392755839734,2.4681279436372514,2.3617081003723706,3.0216098482350673,2.868744424685695,2.4600003863879527,2.2461936553214854,2.9986346155690495,2.423174423351702,2.8027582894260292,2.8027582894260292,1.7189089695434168,1.7189089695434168,2.833138415926955,2.833138415926955,2.6800711733917035,2.1399097952425077,1.7189089695434168,1.1934486508034936
monash_tourism_monthly,tourism,Monthly,T000190,4,Non-stationary,Heteroskedastic,5.835716933719217,4.744948052308982,3.48857540592336,4.417164185060576,6.942006248117536,1.4710482984426263,3.8824736704916707,3.691195472290938,5.345629582545808,4.801742573450563,5.412212464731337,4.827118396077273,5.570900113849205,4.448531870102574,5.566954276812106,3.847142318682449,4.869107414103213,4.635398656264951,4.243613334063386,4.666020069797249,4.847720202730279,3.86795054477996,4.593476880137642,4.091296951731071,3.48857540592336,3.48857540592336,4.666020069797249,4.132967396199632,4.237298986860367,5.1043915328072,3.48857540592336,3.48857540592336
monash_tourism_monthly,tourism,Monthly,T000191,4,Non-stationary,Heteroskedastic,3.598252182709676,4.871005853163288,2.2721526597028623,2.9879024524730964,7.309725448213116,0.5548930097586984,3.665144310556898,3.665144310556898,3.0738626553906876,3.4030677097005553,3.2785755234914427,3.297723475584208,3.275306863255318,3.3188051480086003,2.9068169983983663,3.351289245464572,3.5383052880799797,3.6826840548343345,3.694728963778296,3.819053496115353,3.43243797137137,2.2767259492200753,3.403831196216533,3.403831196216533,2.2721526597028623,3.598252182709676,3.408479763764698,3.408479763764698,2.8891588338508156,3.551919768260228,2.2721526597028623,3.598252182709676
monash_tourism_monthly,tourism,Monthly,T000192,4,Non-stationary,Heteroskedastic,5.825269190009144,9.171678705012052,6.521670994721968,5.894833571606682,12.468732162746237,1.153623971407198,6.762354380375934,6.06378552250938,8.1665629942835,8.550361977768995,8.374622861063878,8.618344799521273,8.332140961192767,8.694297341390168,7.929214401828661,8.820767839885763,6.657245832842916,8.828069633909982,7.546255842003074,12.468732162746237,6.487882474027161,6.848689033412779,6.40188138810309,5.940659077443334,6.521670994721968,6.521670994721968,6.621482298160308,5.918432316169341,6.020003905574095,6.020003905574095,6.521670994721968,6.521670994721968
monash_tourism_monthly,tourism,Monthly,T000193,4,Non-stationary,Heteroskedastic,3.7763767670645283,3.738274738903395,2.6756844209250286,3.2544569227900046,3.1368904042334953,1.2000979112271541,3.1570926425062176,3.0692571675910645,2.38651261306685,2.3437636255831107,2.4225297109203767,2.282769769711586,2.4899719285094384,2.275666281708756,2.59242798015434,2.3973437346152204,3.27281935866989,2.8419300317494582,3.024175657960643,2.965070671857517,3.2203310784886003,2.8886940834441073,3.04082777737476,3.1145926124708754,2.6756844209250286,2.6756844209250286,3.1206551781051854,3.131519353785902,3.01633084305113,2.417191577451506,2.6756844209250286,3.1368904042334953
monash_tourism_monthly,tourism,Monthly,T000194,4,Non-stationary,Heteroskedastic,1.3996919757552226,3.1251793017715976,2.01533234666149,1.5966888357566345,12.220889478049124,1.2894992236024843,1.9691468518168056,1.6115666583167232,3.846324184166292,1.5310473947101926,4.250744615749242,1.557208580500648,4.329386058116001,1.2746948031885414,3.6631586279057324,1.3142804065217384,1.8884259928476694,2.050578550747861,2.3263972201800005,1.9277611003670245,1.834061603818981,1.4132056911510658,1.8540096931989751,1.5231364857011502,2.01533234666149,2.01533234666149,1.9180206709368528,1.5212827863259928,1.522088866411629,1.522088866411629,2.01533234666149,2.01533234666149
monash_tourism_monthly,tourism,Monthly,T000195,4,Non-stationary,Heteroskedastic,4.389940279281014,6.08218057151015,2.62322382155497,3.564083932045604,7.486901795140803,0.3758175576523396,5.279042656918912,5.279042656918912,3.511028485050226,4.229351629191543,3.703191544559198,3.7791590506347696,3.6959763785245365,3.3382896110739404,3.3470678473472395,3.3437890313763408,4.224006489735175,4.444518227365251,4.390358381523584,7.486901795140803,4.073749442456752,2.7915804292050317,4.01462108641939,4.01462108641939,2.62322382155497,4.389940279281014,4.02476461643681,4.02476461643681,3.5623478128267756,4.421934370139795,2.62322382155497,4.389940279281014
monash_tourism_monthly,tourism,Monthly,T000196,4,Non-stationary,Heteroskedastic,4.318407744828701,5.873718980284421,3.945788329225921,7.079544707498383,12.365564224204105,2.1108092275371684,4.752897086732989,4.752897086732989,3.8281763633534127,4.791583173843918,4.240653814603377,4.940913881606628,4.267493485240674,5.2015040680603235,3.7706428555680884,5.140985110455795,4.696908738779488,4.935145096753511,5.13756059635736,7.079544707498383,4.623757344501146,4.50962973531139,4.73872406024962,4.73872406024962,3.945788329225921,4.318407744828701,4.685010781957014,4.685010781957014,4.960394021843593,4.650231081258304,3.945788329225921,4.318407744828701
monash_tourism_monthly,tourism,Monthly,T000197,4,Stationary,Heteroskedastic,6.302757314773237,8.769967676021555,5.765037189043557,7.176122920745398,14.603081759991019,1.7205208801077683,7.05678240557489,6.033356348410755,7.7818927483576585,7.855920344614815,8.111489896197952,7.895344307869844,8.122890632991089,7.75570647822246,7.541694955840945,8.008236380775163,6.959042839804849,7.904872124260485,7.63519100557034,7.176122920745398,6.838900278535455,5.723897375189648,6.847583207792749,6.37971367426956,5.765037189043557,6.302757314773237,6.945920726612783,6.414639141520731,6.2889468934050266,6.9975879225385595,5.765037189043557,6.302757314773237
