unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,SeasonalNaive
T000172,2007-05-31,1548.5156,1343.62,1598.4229,1646.6919,1553.5859,1724.9321,1421.0992,1423.2269,1485.7583,1691.5072,1500.0
T000172,2007-06-30,1764.8718,1545.7861,1625.8379,1226.3892,1678.3286,1669.6273,1337.7958,1524.9946,1544.584,1632.0471,1600.0
T000172,2007-07-31,1355.4543,1302.7745,1220.7427,1483.7162,1405.0435,1583.87,1214.0815,1321.6592,1374.8563,1612.9495,1200.0
T000173,2006-08-31,49217.082,46913.47,53196.33,56878.367,51643.586,47971.5,49447.0,50971.492,48744.383,47420.64,45200.0
T000173,2006-09-30,63722.484,61861.22,63649.75,56827.72,63648.203,49065.363,54241.633,55557.156,60988.816,53358.19,59200.0
T000173,2006-10-31,47049.0,44667.277,47387.23,49126.67,46457.492,48270.68,48403.254,48805.664,44395.8,45157.094,40900.0
T000173,2006-11-30,48304.81,46551.973,48686.195,49661.758,52027.027,50154.86,51044.96,50078.777,48395.066,47972.32,47900.0
T000173,2006-12-31,68182.08,65853.34,65877.33,53471.855,67643.21,60296.4,50398.473,52900.445,66361.99,49740.7,66200.0
T000173,2007-01-31,44515.75,44206.71,45854.047,52608.35,47630.42,45425.402,47830.434,49216.05,45009.766,49639.465,42400.0
T000173,2007-02-28,36651.258,34234.277,37380.297,42980.934,39379.047,43169.7,44847.297,43966.434,37098.332,48518.258,32900.0
T000173,2007-03-31,46369.523,44234.72,47077.395,46814.13,49879.64,46382.08,46684.883,47622.75,44608.207,50369.965,42800.0
T000173,2007-04-30,51717.617,51048.85,53567.46,50919.95,54230.85,47116.78,48015.168,49912.594,51941.48,49597.78,50300.0
T000173,2007-05-31,55532.844,54006.08,57450.09,54396.42,55867.72,52260.887,52367.676,56696.625,54413.17,49718.562,52900.0
T000173,2007-06-30,61312.54,57391.99,60096.28,51932.9,59420.64,58404.582,56174.88,60249.293,58508.676,48840.363,56800.0
T000173,2007-07-31,50616.81,51709.14,46401.05,48295.965,49973.242,53428.484,47067.453,50719.31,49538.51,48765.164,47800.0
T000174,2006-08-31,1076.7313,1076.1367,1097.5713,892.6755,1147.9425,993.3583,1022.58673,892.8366,1093.4419,806.5314,1100.0
T000174,2006-09-30,674.8719,700.2569,664.9703,713.46716,687.20325,728.5533,867.3059,809.2699,715.61053,826.6357,600.0
T000174,2006-10-31,724.8649,709.0126,779.56165,693.8556,860.0955,718.275,765.13477,782.08374,768.63135,743.5227,800.0
T000174,2006-11-30,739.0694,649.1698,636.3176,617.1508,713.9585,758.5752,833.4613,798.64496,744.1304,741.6157,600.0
T000174,2006-12-31,1249.2897,1196.8689,1245.5657,936.4108,1320.6039,1044.5577,1038.8022,809.6081,1261.996,882.59125,1300.0
T000174,2007-01-31,528.1524,564.7239,524.0359,822.1028,566.5094,611.9584,729.4496,768.89355,621.10046,833.8936,500.0
T000174,2007-02-28,558.4138,542.20935,594.8097,664.77454,624.61456,625.38184,868.75946,771.15704,616.58167,772.01306,500.0
T000174,2007-03-31,852.0784,882.84265,945.3264,912.94836,1027.04,837.42346,935.5039,923.2374,966.5985,799.0607,1000.0
T000174,2007-04-30,740.83344,779.20374,724.0375,1009.16785,776.2625,912.6964,796.1198,910.25165,788.99335,835.0034,700.0
T000174,2007-05-31,1062.912,1051.627,1026.3376,818.90875,1038.5078,762.76465,820.75305,972.4762,1078.387,986.0356,1100.0
T000174,2007-06-30,693.34766,674.60913,667.9259,746.5204,678.4651,767.6861,636.3057,683.36304,712.8893,863.23834,600.0
T000174,2007-07-31,818.3453,837.4414,757.3586,738.26495,841.6782,879.6088,773.3503,879.22314,854.28455,762.5998,800.0
T000175,2006-08-31,3913.3481,3649.8208,4149.829,4724.695,3858.3286,3922.3054,3828.0767,3981.2725,3623.5498,4130.4824,2900.0
T000175,2006-09-30,5117.4473,5245.953,5440.918,4588.782,5522.0225,4577.718,4511.4136,4583.7144,5169.755,4271.8096,4800.0
T000175,2006-10-31,4395.2593,4379.7905,4383.5366,4317.3833,4338.1074,4410.6484,4511.1973,4677.4766,4144.818,3949.622,3600.0
T000175,2006-11-30,5123.876,5063.7695,5111.3286,5239.348,5393.8843,4996.144,5622.96,4961.814,5108.0117,4383.047,4900.0
T000175,2006-12-31,8035.3623,8008.5874,7839.96,6185.1553,7818.9277,7992.3936,5785.0493,5407.338,7763.079,4193.2515,7500.0
T000175,2007-01-31,3990.0576,4154.081,3963.45,5546.596,4257.2437,4161.7427,5138.876,5001.961,4095.8018,4126.547,3500.0
T000175,2007-02-28,4215.3657,4277.1167,4262.2134,4536.9727,4547.017,4229.122,5092.516,4552.21,4095.4624,4159.7524,3800.0
T000175,2007-03-31,5481.1323,5371.7246,5404.2656,5211.16,5601.329,5016.623,5253.015,5058.9355,5236.655,4082.743,5000.0
T000175,2007-04-30,4994.529,4925.678,4907.626,4703.251,5014.6646,4873.138,4361.3345,4511.4795,4784.2295,4026.047,4700.0
T000175,2007-05-31,4005.9653,3782.7766,4054.3801,3941.892,3845.4668,4343.2676,3634.3835,3772.5876,3811.9167,4112.673,3700.0
T000175,2007-06-30,4835.871,4639.1196,4866.006,3717.1213,4758.1875,4315.6475,4185.124,4527.875,4723.0576,4087.59,4700.0
T000175,2007-07-31,4292.423,4222.907,3920.822,3483.1216,4414.156,4386.492,4056.8875,4102.7363,4279.121,4078.5598,4000.0
T000176,2006-08-31,2165.8662,2130.2788,2392.1265,2364.1707,2293.433,2016.3029,2299.502,2147.5344,2209.5916,2127.2803,1900.0
T000176,2006-09-30,2109.8296,2092.219,2170.375,2010.148,2228.218,1873.499,2146.0122,2135.6033,2121.819,2066.0452,1800.0
T000176,2006-10-31,1847.7595,1872.6062,1991.8127,2031.16,2028.2518,1908.7202,2190.143,1940.2039,1948.1284,2120.1746,1600.0
T000176,2006-11-30,2014.2759,2024.8352,2120.6978,2056.1946,2218.645,1974.5265,2342.9526,2186.5278,2145.689,2087.5996,1900.0
T000176,2006-12-31,3095.3733,3129.1572,3061.3545,2460.3425,3081.5483,2447.8235,2229.1228,2478.9119,3092.099,2193.4426,2900.0
T000176,2007-01-31,2455.6133,2488.7979,2521.4487,2422.2898,2619.588,2530.39,2147.5347,2296.1326,2537.7324,2214.7295,2400.0
T000176,2007-02-28,1770.9348,1911.215,1857.7134,2161.5286,1887.8188,1904.1156,2013.2413,2116.5015,1869.1827,2179.052,1600.0
T000176,2007-03-31,2119.9297,2028.8701,2073.3855,2075.512,2185.996,1978.6039,2123.0002,2106.392,2027.9897,2071.083,1800.0
T000176,2007-04-30,2240.113,2259.4148,2343.3271,2086.8538,2433.2236,2030.9291,2079.4937,2075.537,2297.8428,2132.1577,2200.0
T000176,2007-05-31,1945.7346,1951.9543,2037.0393,2070.2278,1968.7694,2004.5461,1969.5618,2027.7865,1971.2673,2184.5603,1700.0
T000176,2007-06-30,2533.9084,2453.733,2491.8706,2024.5353,2464.9163,2225.1467,2464.849,2501.4368,2479.686,2163.9514,2300.0
T000176,2007-07-31,2692.2224,2747.1335,2538.6133,2307.3909,2740.196,2628.422,2619.9548,2766.4124,2735.8137,2408.7861,2700.0
T000177,2006-08-31,7155.2744,6852.4634,7686.443,8070.7153,7312.484,6910.467,7170.4497,7001.6113,6968.3037,6925.038,5900.0
T000177,2006-09-30,8078.562,7994.8545,8355.594,7275.512,8471.824,7269.492,7561.0205,7530.0674,7995.6436,7008.0225,7200.0
T000177,2006-10-31,7034.4717,7060.9727,7305.721,7017.982,7220.4575,7068.4326,7465.1787,7358.8594,6919.9673,6724.7812,6000.0
T000177,2006-11-30,7623.0703,7649.8535,7801.143,7933.2983,8398.399,7509.4077,8805.281,7936.5728,7942.2397,7078.7446,7400.0
T000177,2006-12-31,12942.383,12692.459,12317.008,9575.208,12330.802,11782.518,9065.986,8706.6455,12280.42,7178.3467,11700.0
T000177,2007-01-31,6757.242,6852.5093,6869.586,8771.851,7419.2207,7044.7324,8020.057,8082.213,7036.875,7269.5674,6300.0
T000177,2007-02-28,6665.899,6889.1865,6842.26,7357.8774,7181.4717,6869.948,7943.3,7448.415,6638.7646,7123.6934,6000.0
T000177,2007-03-31,8622.343,8329.047,8525.066,8220.274,8899.591,7912.6543,8406.6455,8104.08,8206.364,6938.416,7800.0
T000177,2007-04-30,8093.033,7993.43,8132.316,7783.047,8348.729,7839.2266,7246.971,7479.438,7927.888,6934.761,7700.0
T000177,2007-05-31,6719.008,6567.532,6998.0625,6811.8604,6619.4272,7196.1216,6358.284,6678.548,6654.5947,6985.9995,6400.0
T000177,2007-06-30,7957.096,7715.872,7931.28,6517.631,7792.656,7260.5703,7292.1875,7713.88,7854.7812,6944.712,7500.0
T000177,2007-07-31,7985.6206,7951.7188,7320.1997,6590.0376,8038.9585,7829.872,7557.5415,7843.6553,7921.35,7122.9897,7600.0
T000178,2006-08-31,3062.5557,3060.5806,3281.3955,3504.8225,3101.5898,3400.666,2996.345,3371.4177,2973.0818,3119.603,3300.0
T000178,2006-09-30,3265.8818,3118.296,3404.3174,3528.99,3564.5513,3254.7332,2747.7515,3073.3394,3416.813,2523.5913,3800.0
T000178,2006-10-31,1674.9438,1726.4966,1801.4557,2323.8655,1856.1135,2262.6772,1385.8286,2102.0005,1578.7877,2305.1404,1900.0
T000178,2006-11-30,815.2505,962.2649,718.0145,1498.0144,1038.7905,1213.0237,1381.6947,1150.7618,790.48,1293.9198,900.0
T000178,2006-12-31,1314.4249,1301.5859,1108.0217,1058.1223,1455.6292,730.82227,546.2119,911.9929,1283.1691,1682.9359,1500.0
T000178,2007-01-31,873.1664,843.24066,835.9553,1116.0648,697.44336,969.28784,913.6953,555.01074,668.0906,2187.1384,500.0
T000178,2007-02-28,953.63586,793.926,670.1976,1064.2765,955.8258,1100.492,865.94946,850.66235,759.35645,1578.6277,700.0
T000178,2007-03-31,1395.6179,1228.3666,1046.5657,1428.2833,1184.8486,1158.36,907.24365,1450.3171,1032.5934,2365.3127,900.0
T000178,2007-04-30,2491.3064,2412.2007,2409.4453,2618.3596,2634.2324,2136.8096,2503.0874,2726.2327,2445.4258,2551.3433,2500.0
T000178,2007-05-31,3875.337,3756.0898,4112.6333,3567.7578,4041.6638,3796.864,3641.9253,4334.2275,3905.151,3396.2905,3600.0
T000178,2007-06-30,3965.1516,3434.2908,3666.8835,3880.9617,3687.019,4567.83,3301.7932,3739.9224,3737.5923,3254.941,4000.0
T000178,2007-07-31,3295.843,3216.7407,3111.1057,3371.1543,3259.5225,3323.9438,2875.575,3286.1355,3178.0566,3136.2075,2900.0
T000179,2006-08-31,401708.84,387764.2,440626.5,473598.38,425426.56,407954.8,411492.7,428741.06,400998.53,397658.03,387600.0
T000179,2006-09-30,515191.6,499167.7,520123.84,468047.7,521009.47,406271.84,442143.47,454599.62,497083.03,434863.72,486600.0
T000179,2006-10-31,385508.84,375966.66,396636.97,416567.44,392121.0,390073.8,385603.66,407676.16,367859.4,400290.44,355300.0
T000179,2006-11-30,363240.53,363039.25,375464.12,419402.16,392588.88,396533.75,422790.2,396308.97,368973.78,386941.25,358800.0
T000179,2006-12-31,537768.1,521477.8,525281.3,442367.16,535357.75,453015.75,404224.34,420281.75,521220.12,411422.97,526800.0
T000179,2007-01-31,363311.22,355084.1,378319.38,428105.4,385026.12,369736.75,387679.44,380740.03,366319.34,403579.7,346300.0
T000179,2007-02-28,306244.66,298380.5,322448.44,364522.1,337578.38,360664.38,364011.62,360459.38,316161.94,396960.06,295600.0
T000179,2007-03-31,392700.62,375831.22,399733.06,397794.44,420025.5,383102.4,382623.5,394699.12,377475.06,422318.12,361500.0
T000179,2007-04-30,409842.78,413921.9,437794.3,422320.8,444791.4,388611.38,398165.8,406851.03,421426.78,412743.56,415300.0
T000179,2007-05-31,420036.22,416427.84,446353.5,427696.7,429999.7,417334.34,405936.12,440046.75,419800.53,403095.8,402900.0
T000179,2007-06-30,506028.94,479561.06,494677.56,432995.84,495071.62,469036.5,457908.25,493525.62,488176.8,407636.84,484100.0
T000179,2007-07-31,431013.56,443185.22,406487.94,417542.12,439929.0,451811.5,409404.2,442343.66,429451.28,418473.88,412700.0
T000180,2006-08-31,264.7807,257.06598,294.7537,267.36664,264.46527,282.7808,282.7755,330.052,262.36536,305.7756,203.0
T000180,2006-09-30,276.59985,266.05426,297.34766,299.11273,307.73904,289.06317,279.0802,296.68045,280.36884,333.90424,264.0
T000180,2006-10-31,369.249,366.4464,362.29843,374.79007,373.2236,355.11017,399.70044,385.93338,360.2367,355.40005,332.0
T000180,2006-11-30,422.19586,433.55878,419.15176,424.295,428.2446,453.5003,433.61493,431.3214,423.20023,371.2972,403.0
T000180,2006-12-31,517.1781,507.64044,521.0538,574.073,515.85944,542.98883,477.58173,502.78986,502.00754,479.42026,467.0
T000180,2007-01-31,595.58026,605.63293,604.4154,531.38025,627.0251,577.70044,493.0636,508.5349,585.1427,574.8855,582.0
T000180,2007-02-28,478.70657,477.03094,481.4405,509.37112,482.95926,549.4282,498.26965,508.15604,457.8701,414.42242,416.0
T000180,2007-03-31,514.8925,502.46213,523.6623,493.22324,526.0001,549.4816,474.53003,507.57983,520.6878,404.85272,510.0
T000180,2007-04-30,467.17374,487.34918,468.41583,415.98807,480.8051,457.55414,428.46964,444.1813,457.51984,355.10297,445.0
T000180,2007-05-31,292.05286,292.46136,306.84158,319.4732,302.34222,330.76538,287.25305,286.03052,284.57318,318.95935,277.0
T000180,2007-06-30,264.09717,243.56653,241.46753,290.24915,264.73462,277.03308,247.5464,246.77792,253.35564,318.54056,239.0
T000180,2007-07-31,392.4311,400.49176,363.01685,333.2946,399.7559,358.06293,375.708,393.67557,384.88922,319.3468,381.0
T000181,2006-08-31,1309.1222,1311.4772,1388.3267,1206.8289,1356.1611,1275.8135,1327.5345,1249.5878,1303.7761,1104.4689,1135.0
T000181,2006-09-30,1185.71,1110.5448,1176.5979,1148.0841,1271.9421,1133.8131,1261.0205,1258.5989,1224.1726,1138.3887,1064.0
T000181,2006-10-31,1084.4711,1085.2557,1153.8635,1321.0037,1203.6809,1154.5236,1306.517,1202.9578,1152.181,1194.9385,991.0
T000181,2006-11-30,1117.6454,1120.4045,1232.3464,1338.2135,1241.7373,1252.1455,1630.1809,1410.5864,1243.829,1251.1458,1027.0
T000181,2006-12-31,2078.867,2095.4841,2101.5137,1840.2284,2119.1929,1862.0896,1610.6097,1709.6816,2066.6052,1480.6753,1963.0
T000181,2007-01-31,1867.4657,1826.9773,1952.6829,1719.496,1979.6855,2096.455,1639.8154,1571.5709,1923.7095,1689.2163,1846.0
T000181,2007-02-28,1389.6257,1466.692,1505.1384,1637.821,1515.422,1458.0459,1495.7574,1522.2493,1425.1573,1322.5214,1314.0
T000181,2007-03-31,1450.8154,1441.1096,1493.2881,1478.9136,1524.659,1422.3347,1414.274,1432.7306,1460.1241,1208.7231,1373.0
T000181,2007-04-30,1201.7156,1244.0248,1296.5833,1362.7393,1320.8978,1278.8098,1316.3353,1262.7742,1258.6781,1154.2936,1185.0
T000181,2007-05-31,968.50555,957.9229,1040.5791,1023.3643,1069.2875,1051.4963,986.5635,1040.2494,1025.8271,1171.0618,945.0
T000181,2007-06-30,1023.17224,1022.2145,1019.4278,982.8834,1090.5414,1045.1506,1046.4039,1039.6666,1050.4543,1172.8113,1022.0
T000181,2007-07-31,1410.6229,1430.3962,1356.8047,1141.5186,1486.8904,1420.9666,1384.9539,1440.6865,1449.1947,1243.4523,1428.0
T000182,2006-08-31,397.276,390.87732,460.52164,407.4067,436.3345,388.02405,471.39038,441.4415,422.4698,434.99573,274.0
T000182,2006-09-30,426.35828,402.7695,451.99847,425.11105,455.53897,407.806,415.27496,418.49924,454.82202,455.3258,320.0
T000182,2006-10-31,587.4459,604.1558,569.9999,510.3085,606.7852,465.96277,524.5992,534.7867,609.29193,458.36548,496.0
T000182,2006-11-30,533.24164,539.3695,514.99066,491.0016,518.2582,524.662,533.11096,554.988,540.5705,464.46564,447.0
T000182,2006-12-31,595.9459,593.10126,590.63025,581.82336,609.03754,579.2719,501.7184,572.20605,601.7907,505.3061,538.0
T000182,2007-01-31,630.27405,659.0492,630.9191,547.96643,666.6933,576.25854,556.89276,573.5532,648.6753,583.5113,594.0
T000182,2007-02-28,515.9935,537.9835,523.27985,569.284,551.9603,535.09534,547.45544,575.24896,519.7179,467.1788,463.0
T000182,2007-03-31,521.8491,514.7987,502.1703,481.75348,526.3204,532.0468,470.3578,521.6228,510.39932,473.5744,466.0
T000182,2007-04-30,532.45483,546.58606,502.15363,508.874,518.62933,496.6459,480.40732,530.64716,485.93304,477.6392,432.0
T000182,2007-05-31,492.39032,503.935,487.42258,459.89963,496.3826,443.5957,487.66968,532.9073,491.41656,442.68713,423.0
T000182,2007-06-30,456.03497,446.34973,445.13196,467.09586,449.7884,461.44342,423.46002,425.37192,449.07822,441.04434,407.0
T000182,2007-07-31,611.9943,599.9099,554.35205,430.39227,590.4412,576.6113,575.65234,578.03705,600.3456,424.62006,589.0
T000183,2006-08-31,38.64306,37.49851,41.07342,34.17617,30.986094,42.43599,34.653698,42.15096,31.944729,47.83175,33.0
T000183,2006-09-30,42.990894,45.03505,44.818066,58.045216,44.040382,56.345596,46.033775,43.593647,41.87052,51.476257,46.0
T000183,2006-10-31,83.44916,81.45159,80.91117,65.700935,83.08545,79.689156,55.73503,77.00667,74.47202,78.99161,86.0
T000183,2006-11-30,87.85846,89.46067,82.28883,75.48227,86.840546,89.406296,53.39989,67.763275,83.66737,83.36594,90.0
T000183,2006-12-31,51.213608,59.15722,54.236767,78.67738,59.247948,62.497013,76.65079,66.217026,61.40925,61.031784,62.0
T000183,2007-01-31,40.201416,46.565865,42.08992,76.91052,48.145782,44.64676,50.08213,65.29345,44.43065,48.93704,42.0
T000183,2007-02-28,40.734276,44.196747,39.93267,53.09167,44.635834,41.451424,60.83992,56.044197,44.009544,50.54659,40.0
T000183,2007-03-31,65.66024,58.257183,63.268425,70.96825,67.946465,62.752323,77.00694,72.94595,64.40017,54.14729,62.0
T000183,2007-04-30,132.17908,131.90033,127.87934,59.52743,121.00702,118.51358,70.76235,75.650116,124.705986,47.111633,131.0
T000183,2007-05-31,38.707764,39.8553,38.326355,54.727642,37.636093,55.265892,40.079304,35.827526,36.935394,45.49713,37.0
T000183,2007-06-30,43.315014,43.01389,37.353523,38.048134,33.14283,37.749584,33.683044,32.9074,37.05415,43.95819,38.0
T000183,2007-07-31,46.181534,41.999332,36.31991,60.607346,45.52532,40.486324,36.236248,42.353577,41.76593,45.48863,34.0
T000184,2006-08-31,390.66946,373.29788,474.49893,568.8734,416.94534,406.9791,500.68222,487.6052,399.8454,499.76923,360.0
T000184,2006-09-30,329.6589,355.51382,356.1638,377.95435,369.2205,388.41034,394.56625,406.5486,358.19992,483.75287,325.0
T000184,2006-10-31,403.2633,380.12024,404.7195,421.58017,412.38547,387.44733,417.87732,408.50534,416.75513,468.32568,378.0
T000184,2006-11-30,407.2822,408.35385,394.99365,453.1555,410.08035,397.15808,512.2692,405.48175,401.66992,482.84875,327.0
T000184,2006-12-31,582.612,583.53375,585.5222,573.02423,571.00256,422.05548,414.46085,486.34564,574.5627,484.68332,548.0
T000184,2007-01-31,501.60632,493.48294,489.48077,495.2132,466.98328,472.07367,468.37546,437.7385,490.20807,516.388,405.0
T000184,2007-02-28,507.3681,553.4369,532.208,525.48224,537.61066,506.97137,432.35623,482.7513,538.992,479.67157,515.0
T000184,2007-03-31,493.89624,491.20963,455.80164,502.14758,488.0564,491.1404,502.42773,498.7049,495.36063,438.24582,409.0
T000184,2007-04-30,619.86914,607.4365,608.12744,469.0534,602.2011,433.83597,515.6161,520.8893,611.21765,427.47366,584.0
T000184,2007-05-31,347.53033,360.4471,370.80713,417.42288,343.63083,377.39536,369.92822,395.0431,384.84232,447.41876,260.0
T000184,2007-06-30,433.72714,391.71814,399.87595,508.65726,404.3889,399.7266,401.94315,413.8279,439.159,467.4905,363.0
T000184,2007-07-31,795.4159,805.024,725.91925,598.6414,777.1748,589.9875,775.67993,804.3027,818.4689,660.26794,782.0
T000185,2006-08-31,2378.0093,2333.7605,2619.7979,2484.2856,2510.3088,2390.928,2616.6604,2551.011,2403.0664,2448.0632,2005.0
T000185,2006-09-30,2257.7043,2169.9028,2311.329,2306.941,2472.7122,2316.0156,2394.4348,2423.842,2332.578,2495.5667,2019.0
T000185,2006-10-31,2440.1045,2523.1812,2585.1255,2692.427,2694.1396,2455.9397,2704.308,2609.0327,2583.039,2626.9136,2283.0
T000185,2006-11-30,2453.4504,2521.1465,2670.4111,2781.6638,2673.0625,2759.1711,3161.923,2869.3687,2662.0425,2611.3638,2294.0
T000185,2006-12-31,3795.2034,3886.586,3918.0544,3646.9934,3895.2773,3441.515,3079.9246,3337.8267,3820.8374,2904.9465,3578.0
T000185,2007-01-31,3545.6196,3618.2573,3645.2732,3370.517,3775.5994,3729.8135,3205.4934,3154.0073,3657.197,3270.5457,3469.0
T000185,2007-02-28,2911.773,3175.6023,3119.1802,3294.3435,3129.3323,3119.8655,3033.8823,3144.0537,2968.492,2748.6758,2748.0
T000185,2007-03-31,3067.335,3054.6672,3037.3433,3026.3281,3129.1519,3134.6772,2937.5679,3032.3555,3031.4614,2603.9927,2820.0
T000185,2007-04-30,2880.6301,2954.2031,2967.9065,2816.0518,3067.3577,2859.0073,2809.7847,2833.523,2891.0215,2508.0532,2777.0
T000185,2007-05-31,2060.7637,2100.0635,2215.6057,2274.1191,2255.4521,2338.0647,2170.029,2290.0974,2190.1233,2436.3574,1942.0
T000185,2007-06-30,2168.6968,2142.8826,2100.2173,2285.4753,2237.1855,2184.7275,2150.6382,2155.9062,2212.4634,2521.9294,2069.0
T000185,2007-07-31,3246.456,3277.076,3032.0347,2562.7053,3292.4287,3033.3967,3146.451,3257.8503,3269.6157,2703.592,3214.0
T000186,2006-10-31,23661.809,20935.387,28457.178,30670.633,26450.738,25492.16,29553.932,30467.195,24612.586,26893.588,22862.0
T000186,2006-11-30,22964.14,22664.945,26300.371,32110.156,25387.264,27157.932,26717.8,30695.682,25425.73,25628.152,21160.0
T000186,2006-12-31,46104.152,42328.89,44408.61,35990.574,44180.977,35616.72,36459.67,39555.164,43622.695,36797.156,42850.0
T000186,2007-01-31,32664.963,35088.395,34840.957,37134.35,35974.14,34479.14,30674.719,35836.484,34752.08,33471.516,34320.0
T000186,2007-02-28,29745.412,28887.58,28624.725,30920.656,29892.664,32225.596,26847.645,32043.111,29104.56,29922.238,28050.0
T000186,2007-03-31,34742.74,32145.346,33072.273,31700.855,33953.46,33370.125,29460.281,28854.008,33235.043,28764.53,31349.0
T000186,2007-04-30,30655.838,30558.928,29701.695,30842.152,32175.572,29812.83,26311.684,28281.904,30452.197,27583.045,29744.0
T000186,2007-05-31,19449.965,19129.871,18637.93,22867.922,20155.879,24402.242,19362.223,21352.23,19676.646,29120.879,15215.0
T000186,2007-06-30,23247.13,21971.73,22957.332,24379.48,23590.588,23351.219,25354.246,27635.508,22244.375,29992.35,19980.0
T000186,2007-07-31,29911.445,29611.357,30982.205,29981.648,31304.434,27761.826,29171.697,31267.502,30730.5,29245.686,29808.0
T000186,2007-08-31,30839.418,29075.322,30452.596,33685.07,31175.346,33099.824,29941.117,31144.926,30843.686,28252.785,30156.0
T000186,2007-09-30,38200.09,38197.734,37018.492,34896.023,38451.5,35811.418,35997.727,39061.285,38718.875,30937.0,36771.0
T000187,2006-10-31,22802.14,21500.33,23868.473,21860.719,23020.412,22334.36,25603.316,22483.33,20882.688,23158.416,21689.0
T000187,2006-11-30,23452.926,23780.05,24256.795,30991.69,24253.943,24974.299,27765.46,26701.791,23550.826,22624.912,21229.0
T000187,2006-12-31,61892.484,59466.234,58307.21,42261.066,59012.13,56691.418,33190.64,45225.695,58294.145,54719.926,59550.0
T000187,2007-01-31,27836.125,27925.172,27499.361,39551.727,29177.812,31355.781,28963.557,37358.816,28194.002,27608.79,27144.0
T000187,2007-02-28,27676.24,26378.227,26035.633,29215.191,26854.682,26937.97,29755.98,31504.14,26528.941,27784.545,25696.0
T000187,2007-03-31,30541.3,28505.088,29611.326,29914.637,29320.057,28617.158,28102.783,28181.906,29639.871,25215.25,27761.0
T000187,2007-04-30,28931.814,28600.023,28042.81,28114.518,30728.984,25359.938,24234.258,29385.213,29802.832,22959.576,30052.0
T000187,2007-05-31,20956.414,20157.645,18598.848,21109.521,20477.193,21076.58,19887.164,21800.387,20143.53,23097.219,18156.0
T000187,2007-06-30,23320.352,22230.988,20893.807,23267.283,21521.646,20523.04,19542.582,22600.137,21302.03,23758.271,21024.0
T000187,2007-07-31,21561.008,20923.982,20954.402,19105.621,20992.717,21293.307,19316.945,23065.938,21559.578,22514.566,18960.0
T000187,2007-08-31,20070.906,18860.672,19185.71,25746.316,19635.447,21220.203,18761.064,19887.436,20572.057,22934.564,18774.0
T000187,2007-09-30,25555.871,25733.852,23391.625,24480.146,25075.139,23211.328,23418.516,26581.674,25996.969,23440.955,23688.0
T000188,2006-10-31,12956.04,12852.934,13722.406,13622.328,13182.031,13222.565,12385.769,13274.12,12538.659,12762.778,12788.0
T000188,2006-11-30,14416.434,14287.495,14729.676,12971.796,14962.81,13193.29,12793.621,12991.44,14033.178,13000.545,14283.0
T000188,2006-12-31,10282.832,10262.465,10886.5205,12391.396,10886.275,12219.592,11308.617,11249.223,10251.8545,12873.22,9725.0
T000188,2007-01-31,9131.802,9594.77,10086.097,12417.715,10148.086,12456.919,12675.504,11491.525,9862.836,12371.145,8970.0
T000188,2007-02-28,14373.53,14776.013,14644.582,14108.615,14864.36,13587.952,12670.291,13157.802,14291.733,13043.402,14476.0
T000188,2007-03-31,14250.222,14600.116,14824.129,13879.312,15202.8125,14056.397,13247.661,12870.424,14231.742,12457.625,14559.0
T000188,2007-04-30,11756.136,11987.7705,12614.992,13616.444,12840.074,13816.997,13029.101,13701.158,12093.471,12945.524,11814.0
T000188,2007-05-31,15222.78,14706.849,15825.904,14753.574,16189.37,13382.837,13801.388,14872.821,15115.571,13194.535,15368.0
T000188,2007-06-30,12425.842,12768.337,13306.288,14648.168,13435.548,13168.81,13304.479,13321.454,12928.254,12472.167,12330.0
T000188,2007-07-31,12629.314,12398.534,13385.016,12952.697,12919.381,13384.853,12153.225,13085.536,12590.884,12726.802,12120.0
T000188,2007-08-31,14775.873,14653.626,14702.605,13658.362,14972.935,13924.673,13855.79,14965.971,14388.84,13197.543,14322.0
T000188,2007-09-30,13466.133,13508.008,12749.667,13087.696,13907.202,14123.408,12715.815,13811.935,13260.299,13091.008,12789.0
T000189,2006-10-31,7445.8086,7354.015,8102.2163,8173.0522,7877.1904,7151.2915,7630.705,7462.5854,7773.593,6924.8916,6739.0
T000189,2006-11-30,7500.633,7663.013,7559.9844,6407.867,7773.1035,6431.9604,6804.8237,6829.819,7495.1494,6890.024,6854.0
T000189,2006-12-31,5658.005,5412.4595,5507.2393,5951.2344,5493.9014,6001.47,5751.4316,5349.6387,5550.8545,6395.12,4125.0
T000189,2007-01-31,5917.787,5657.7607,5796.4287,5920.9937,5794.438,5581.14,6651.9897,5493.6963,5604.4653,6567.951,4836.0
T000189,2007-02-28,6616.1494,6720.4595,6552.8896,6350.7627,6359.062,5539.3936,5396.007,5853.254,6282.0024,6860.853,5610.0
T000189,2007-03-31,6683.278,6206.3374,6214.098,5630.512,6015.4272,5863.9165,6248.94,5856.484,5990.671,6863.0654,5106.0
T000189,2007-04-30,7498.4297,7819.1104,7779.0166,6834.517,7854.5605,6244.0996,6081.0337,6375.649,7497.145,6329.0146,7216.0
T000189,2007-05-31,7329.209,7237.7324,7073.7104,6913.2227,7384.516,6429.577,6747.788,6864.85,6922.798,6380.577,6528.0
