unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,SeasonalNaive
T000222,2006-09-30,158811.38,165514.56,170683.95,172442.02,156488.69,158898.69,158258.33,155536.44,155974.02,153482.17,148000.0
T000222,2006-12-31,164708.3,165034.66,167849.97,143759.17,182772.52,167071.67,143936.72,152238.55,164369.89,150478.38,155000.0
T000222,2007-03-31,145699.8,139815.97,158939.95,164777.55,157972.94,138432.66,151904.97,155232.17,133065.38,146747.08,118100.0
T000222,2007-06-30,168108.84,171829.66,190085.9,172972.31,191907.78,170102.36,157295.81,163224.17,164733.05,150532.33,160000.0
T000223,2006-09-30,2741.4949,2800.1587,2897.082,2765.3875,2683.4604,2711.7996,2479.6123,2506.2407,2711.4915,2428.7292,2500.0
T000223,2006-12-31,2847.1804,2864.4536,2879.505,2459.4165,3185.279,2779.3274,2438.3425,2674.4778,2843.501,2400.2017,2700.0
T000223,2007-03-31,2306.3772,2265.621,2629.9492,2696.1387,2629.8127,2223.3525,2409.0276,2504.1462,2148.0344,2311.759,2000.0
T000223,2007-06-30,2521.7563,2551.6787,2925.9297,2867.6187,2932.3364,2525.537,2379.817,2455.1853,2456.118,2363.055,2400.0
T000224,2006-09-30,13459.665,13480.724,14643.629,13818.62,13431.008,13372.117,13347.494,13443.178,13562.923,12339.98,11200.0
T000224,2006-12-31,17455.537,17577.646,17462.678,12945.224,19131.072,16810.445,14254.834,15440.912,16719.457,12519.599,16000.0
T000224,2007-03-31,14309.321,13832.893,15883.521,14393.829,15805.93,13682.806,14291.567,15635.72,12752.752,12200.407,12300.0
T000224,2007-06-30,13754.8955,13833.455,16094.8125,15205.424,16237.986,14226.889,13065.347,12764.933,13551.158,12770.476,13100.0
T000225,2006-09-30,6324.7085,6469.329,6857.289,6501.601,6273.316,6176.4106,6181.534,6257.85,6180.1475,6042.363,5800.0
T000225,2006-12-31,6673.999,6706.659,6985.7925,6230.4043,7692.9336,6582.2935,6156.2393,6579.808,6554.8047,5989.8604,6400.0
T000225,2007-03-31,6527.7666,6482.1406,7193.5513,6647.9927,7295.251,6099.293,6263.759,6629.4175,5956.8965,5950.9917,5800.0
T000225,2007-06-30,6585.9966,6664.663,7572.4785,6855.397,7627.121,6352.8438,6187.656,6458.9243,6264.9043,6038.0825,6200.0
T000226,2006-09-30,22287.38,22546.33,24464.121,23033.287,22330.64,22175.426,21939.578,22163.404,22388.967,20740.959,19500.0
T000226,2006-12-31,26727.645,27038.383,27102.56,21638.443,29896.363,26033.125,22837.236,24709.137,26029.957,20869.15,25100.0
T000226,2007-03-31,22917.387,22505.059,25719.293,23702.293,25714.494,21892.896,22901.086,24714.133,20729.062,20388.516,20100.0
T000226,2007-06-30,22683.701,22749.248,26582.55,24898.576,26721.594,22912.234,21538.14,21587.486,22140.295,21102.47,21600.0
T000227,2006-09-30,11473.333,11469.895,11913.041,11267.656,11089.947,11669.424,9339.971,8254.518,10964.616,8028.4727,11000.0
T000227,2006-12-31,3713.8828,3606.7559,4654.224,6874.107,5407.268,4937.468,4621.5767,4351.533,4099.5127,8147.728,4300.0
T000227,2007-03-31,2525.8984,2136.7031,4149.8345,8369.435,3767.9749,3249.1943,6375.3135,4712.953,2619.1104,8732.134,2100.0
T000227,2007-06-30,10499.864,10570.168,11627.539,9011.07,12198.003,11410.666,9825.688,10858.84,10908.144,8871.809,10100.0
T000228,2006-09-30,1389926.8,1422954.4,1458405.6,1421548.1,1346322.5,1369047.1,1295164.9,1282347.5,1359613.6,1254103.4,1288300.0
T000228,2006-12-31,1327358.9,1326918.0,1348477.8,1233960.1,1480325.4,1331193.1,1176452.8,1253960.2,1303795.6,1237049.4,1240900.0
T000228,2007-03-31,1220151.8,1161185.6,1324400.5,1358645.6,1323621.8,1140002.1,1225075.2,1242623.0,1098427.1,1224044.5,1003400.0
T000228,2007-06-30,1384883.9,1396114.1,1549889.1,1424080.0,1568659.0,1380083.6,1289637.6,1355099.2,1336336.6,1252798.6,1302300.0
T000229,2006-09-30,940.3621,981.2145,1056.7837,873.23456,965.1529,980.20984,971.19257,1062.0458,954.6815,1004.1417,844.0
T000229,2006-12-31,1314.3777,1319.276,1419.4652,1251.4252,1498.1514,1330.9971,1244.3013,1351.0248,1297.6826,1171.7349,1202.0
T000229,2007-03-31,1656.1182,1660.3655,1753.4972,1132.0376,1745.1509,1609.4197,1179.5494,1371.7982,1595.3108,1066.8176,1508.0
T000229,2007-06-30,988.6311,1017.305,1206.0363,1108.4154,1248.2153,1025.5537,1006.8297,1041.8275,972.5308,1105.0903,961.0
T000230,2006-09-30,3852.3982,3893.3252,4006.4746,3210.075,3684.3953,3921.031,3286.8271,3549.0618,3815.517,3497.5205,3365.0
T000230,2006-12-31,4347.111,4287.0166,4626.664,4250.7134,4956.8706,4415.954,3994.6162,4436.724,4282.881,3601.691,3981.0
T000230,2007-03-31,4835.733,4816.618,5256.2275,3798.9895,5311.241,4981.8,3708.5234,4193.471,4729.178,3571.3823,4533.0
T000230,2007-06-30,3259.1313,3341.6172,4025.5452,3859.1802,4109.8047,3434.837,3322.287,3419.3906,3198.7078,3586.0952,3152.0
T000231,2006-09-30,1124.9136,1165.0148,1283.2876,1231.9785,1118.3439,1071.5677,1257.1869,1332.3698,1069.1709,1311.3558,983.0
T000231,2006-12-31,1607.5697,1577.4349,1599.05,1332.0173,1743.454,1509.238,1448.2432,1539.147,1560.8502,1341.1467,1481.0
T000231,2007-03-31,1653.0717,1636.2645,1772.248,1430.0505,1792.5072,1519.825,1431.7063,1610.4578,1625.5743,1345.2643,1523.0
T000231,2007-06-30,1332.644,1329.7311,1560.8276,1417.3533,1612.5458,1384.6022,1250.9562,1319.0734,1289.2477,1332.8424,1262.0
T000232,2006-09-30,210.01753,201.22527,212.51617,192.14389,202.6066,214.8046,200.9115,183.03673,219.99855,168.17511,134.0
T000232,2006-12-31,277.08105,287.9528,274.64453,161.34586,302.49478,277.7887,197.79137,208.50323,272.97128,175.67583,238.0
T000232,2007-03-31,194.14832,182.74063,212.7492,189.92743,211.96956,207.5227,220.0673,240.98785,178.89423,169.2594,144.0
T000232,2007-06-30,218.8897,219.91296,246.1698,210.84088,246.14769,238.4433,210.03624,177.43388,220.31699,182.88644,206.0
T000233,2006-09-30,1465.1085,1450.4493,1534.2125,1320.6222,1441.246,1462.4993,1236.9171,1289.5748,1407.4557,1304.3279,1394.0
T000233,2006-12-31,1315.9568,1307.0194,1419.4622,1457.2043,1556.6154,1297.9307,1271.4342,1399.9935,1275.489,1272.9346,1253.0
T000233,2007-03-31,1417.8442,1404.0396,1563.8374,1374.0038,1580.6273,1418.1411,1223.5824,1286.5409,1358.1027,1278.4824,1329.0
T000233,2007-06-30,1258.4269,1282.8314,1518.9689,1414.615,1539.053,1263.842,1241.7079,1332.422,1212.4519,1244.5977,1207.0
T000234,2006-09-30,7555.13,7662.1484,8126.825,6826.745,7442.034,7641.906,6951.946,7414.5596,7487.744,7161.141,6720.0
T000234,2006-12-31,8847.518,8822.533,9339.283,8450.14,10071.5205,8926.09,8155.4346,8933.819,8673.133,7461.8936,8155.0
T000234,2007-03-31,9634.062,9749.75,10528.91,7919.907,10609.412,9690.684,7761.83,8702.265,9392.855,7280.094,9037.0
T000234,2007-06-30,7081.063,7207.1465,8577.423,8007.158,8759.663,7221.923,7030.5776,7288.5464,6865.5083,7441.7695,6788.0
T000235,2006-12-31,90009.01,94805.71,98740.53,105745.59,89917.04,94344.62,95591.125,93468.516,88411.81,92305.88,86872.0
T000235,2007-03-31,97672.66,97255.016,100497.52,82141.45,108256.44,101730.06,85137.87,89554.11,97949.79,90816.695,93719.0
T000235,2007-06-30,83375.83,78489.24,89996.19,99326.86,88713.56,79195.06,90744.06,92006.67,74639.94,87818.586,64939.0
T000235,2007-09-30,101144.664,103109.12,115216.055,104573.8,116088.61,104998.8,93861.66,97671.945,100505.01,89550.57,96735.0
T000236,2006-12-31,104156.33,101591.41,105678.945,88683.484,99886.125,100983.37,71030.46,78544.31,100687.72,74083.625,102468.0
T000236,2007-03-31,82427.85,81745.26,87383.31,93079.375,96750.84,78967.875,75891.76,89846.33,82103.1,72351.94,80601.0
T000236,2007-06-30,71933.48,71508.67,83357.08,87109.61,82961.125,69675.664,62744.73,63139.594,70226.78,74529.67,69232.0
T000236,2007-09-30,65340.785,66946.99,81158.555,93059.91,83692.875,64697.414,62586.81,71879.266,62151.387,69985.08,61422.0
T000237,2006-12-31,38863.62,38860.152,41861.8,40115.37,38191.992,37227.848,38631.293,39638.266,37135.56,38386.445,36796.0
T000237,2007-03-31,40127.3,40031.55,42282.75,40384.445,45979.344,38214.2,38561.21,40832.59,38329.582,38739.566,38005.0
T000237,2007-06-30,42637.09,42110.867,46244.78,41993.848,47618.508,40087.348,39264.26,41554.234,39910.54,38833.28,39512.0
T000237,2007-09-30,41979.035,42338.574,47630.27,42319.555,48379.17,39821.9,39185.105,42238.86,39376.953,38569.047,39231.0
T000238,2006-12-31,19027.527,19359.545,20682.432,18754.947,19070.506,18846.176,19478.402,19111.6,18372.875,18492.336,17718.0
T000238,2007-03-31,18084.844,17560.137,19543.64,19760.791,20663.816,16781.877,17621.86,17737.98,16573.107,19138.342,15552.0
T000238,2007-06-30,22729.781,22361.348,23819.55,19538.523,24427.871,21067.084,19675.643,20483.805,20733.922,19923.088,20188.0
T000238,2007-09-30,22523.537,22760.822,24758.21,19240.084,25605.324,22102.842,21438.266,22793.871,21846.838,19517.482,21066.0
T000239,2006-12-31,250979.78,254989.47,264000.38,253298.44,246161.25,246485.0,224730.47,230761.52,248191.62,220079.97,243854.0
T000239,2007-03-31,236411.75,236716.3,245192.67,235364.12,269634.97,234485.36,217211.98,237969.83,231551.1,220684.58,227877.0
T000239,2007-06-30,212539.53,209287.73,242879.28,247965.02,245210.55,203207.38,212427.5,217183.55,198474.38,219652.39,193871.0
T000239,2007-09-30,231591.56,232271.5,267800.06,259190.92,269993.2,226932.23,217070.9,234582.73,221750.4,216561.08,218454.0
T000240,2006-12-31,42309.555,41021.29,42060.207,40345.164,41129.4,40590.945,28723.688,34279.83,38983.797,30085.104,37862.0
T000240,2007-03-31,57332.414,55199.062,55452.29,35970.785,62694.91,53640.953,39965.14,49816.633,54742.715,30400.11,53138.0
T000240,2007-06-30,26578.697,25412.648,33056.625,40800.934,31605.41,24833.766,28553.0,31842.21,24452.586,27774.098,24303.0
T000240,2007-09-30,21197.168,20557.268,27717.57,46158.4,27710.832,19735.652,18191.436,19264.8,19451.346,26236.28,19539.0
T000241,2006-12-31,13488.0,13268.073,13927.985,12001.563,13150.877,13392.494,9799.752,11044.531,13118.0,10620.8545,13080.0
T000241,2007-03-31,13210.573,12780.877,13544.086,12852.831,15082.15,12721.123,11575.35,13708.146,13172.635,10187.25,12834.0
T000241,2007-06-30,10813.553,10752.559,12295.963,12382.987,12377.232,10787.423,9438.093,10050.437,10469.481,9877.282,10407.0
T000241,2007-09-30,9001.637,8950.1455,11000.593,13238.128,11317.818,8888.08,8356.474,9315.469,8315.342,9819.487,8256.0
T000242,2006-12-31,5860.896,5872.54,6231.037,6009.668,5787.4424,5685.689,4954.163,5376.9756,5726.2744,4977.89,5841.0
T000242,2007-03-31,6132.095,6052.323,6138.916,5593.506,6908.5586,5907.823,5376.49,6179.896,6079.047,5056.8403,6062.0
T000242,2007-06-30,4778.42,4626.8135,5461.148,5980.325,5504.3037,4462.7764,4707.878,4915.792,4435.4146,5096.006,4407.0
T000242,2007-09-30,4711.581,4661.8145,5703.587,6362.0015,5737.716,4494.3477,4311.418,4771.658,4459.296,4805.5625,4410.0
T000243,2006-12-31,5760.889,5856.686,6469.3906,6621.456,5809.871,5623.1484,6225.6104,6350.0044,5626.3223,6283.849,5349.0
T000243,2007-03-31,7199.4697,7182.9614,7373.703,5937.485,8130.0723,7148.9287,6415.549,6866.236,7084.2627,6164.808,6987.0
T000243,2007-06-30,6261.6826,6060.4253,7057.578,6822.7783,7079.2573,5790.1914,6463.505,6943.3213,5806.2207,5919.5854,5636.0
T000243,2007-09-30,6408.9336,6485.525,7591.3267,7056.118,7667.2754,6480.2344,6038.015,6261.197,6292.5664,5999.9233,6174.0
T000244,2006-12-31,67119.58,65708.375,69127.445,64976.867,65788.016,65438.54,49702.395,57050.195,63500.36,51379.027,62132.0
T000244,2007-03-31,83849.02,81648.67,82640.04,60352.684,92260.72,79500.64,63331.816,76569.734,81094.7,51779.355,79021.0
T000244,2007-06-30,48324.258,46820.945,57350.625,65983.19,56233.03,45340.87,49161.277,53751.02,44909.61,48825.203,44753.0
T000244,2007-09-30,41175.004,40573.062,51560.46,72812.2,52144.9,38703.52,36896.414,39611.926,38310.887,46622.12,38379.0
T000245,2006-12-31,8510.75,7926.8643,8023.711,8156.281,8193.76,8277.6455,5382.2617,6437.129,7537.6147,5604.0044,6983.0
T000245,2007-03-31,12526.7295,12235.98,11877.473,6163.679,13602.741,11718.316,7770.901,9933.501,11887.275,5679.3916,11394.0
T000245,2007-06-30,4019.7026,3735.6892,5237.594,7876.3096,4718.8804,3592.196,5275.861,5922.5576,3326.697,4675.387,3117.0
T000245,2007-09-30,3504.7905,3308.7844,4783.4043,9299.444,4639.2227,3436.9756,2794.2202,2644.001,3232.8376,4429.731,3222.0
T000246,2006-12-31,4272.8706,4143.08,4384.8975,4120.2305,4270.468,3942.3833,2764.7322,3404.979,4027.227,2908.6401,4160.0
T000246,2007-03-31,5297.735,5072.1484,5170.0645,3712.5398,5895.8965,4748.3193,3836.901,4875.0947,5111.3535,2992.1245,5062.0
T000246,2007-06-30,2420.7173,2369.367,3092.5571,4093.725,2960.0586,2308.9397,2561.6392,2780.8623,2298.9617,3025.527,2325.0
T000246,2007-09-30,1927.929,1896.6434,2688.9946,4618.2344,2674.5842,1898.4811,1625.0842,1909.8687,1823.0332,2682.816,1770.0
T000247,2006-12-31,515.6492,512.1644,587.9042,740.7968,535.85455,521.65765,669.38354,669.13324,503.7126,678.23694,489.0
T000247,2007-03-31,800.3362,813.6685,843.3652,522.5177,898.90924,811.29224,669.5183,710.43854,811.5427,669.1152,800.0
T000247,2007-06-30,531.02515,501.13245,631.32336,728.4244,617.36755,520.59644,689.67,736.6625,507.571,612.64996,457.0
T000247,2007-09-30,675.0147,696.10675,827.94977,768.4831,818.82275,724.105,618.87427,626.1928,688.1509,622.2265,660.0
T000248,2006-12-31,1222.3735,1237.5309,1239.7163,1247.4976,1181.6754,1180.0626,974.7908,1029.0851,1155.4232,957.691,1118.0
T000248,2007-03-31,1336.032,1341.8757,1339.5317,970.1744,1476.6062,1287.5271,1018.56573,1189.9348,1330.8468,947.5622,1280.0
T000248,2007-06-30,779.20374,728.14276,866.38,1159.1738,852.4762,714.5242,889.7335,909.98816,667.7292,901.2987,600.0
T000248,2007-09-30,891.4756,900.4214,1068.4015,1287.0765,1059.5193,896.94867,799.4254,838.3619,863.695,867.9049,840.0
T000249,2006-12-31,14633.762,14034.96,14300.09,14263.823,14246.196,13922.707,9790.352,11539.181,13183.232,10237.488,12750.0
T000249,2007-03-31,20082.047,19489.707,19380.996,11366.986,21897.242,18904.703,13295.172,16707.79,19109.605,10274.193,18536.0
T000249,2007-06-30,7870.3647,7518.819,9887.211,13853.805,9137.135,6914.709,9415.704,10349.327,6746.651,9149.43,6499.0
T000249,2007-09-30,7055.0615,6778.0967,9356.154,15970.805,9164.915,6502.0044,5836.6743,6017.2236,6504.1343,8516.628,6492.0
T000250,2006-12-31,2674.0261,2714.9663,2757.3374,2648.3198,2580.4297,2636.8574,2281.735,2317.581,2604.7754,2223.8752,2323.0
T000250,2007-03-31,2960.7642,2997.4077,2975.84,2212.2944,3239.86,2911.829,2315.978,2602.264,2934.4014,2193.9023,2753.0
T000250,2007-06-30,1999.818,1959.167,2246.1558,2532.4102,2246.48,1920.7363,2207.3484,2305.3796,1802.8589,2038.5349,1637.0
T000250,2007-09-30,2230.1113,2246.6226,2608.994,2766.3076,2594.1814,2311.578,2081.8076,2088.7712,2190.102,2100.8992,2121.0
T000251,2006-12-31,948.6082,945.1686,929.39,737.2332,898.792,864.4489,599.09204,592.9179,906.2534,560.3446,851.0
T000251,2007-03-31,539.0303,528.0449,567.0628,664.8598,640.0106,572.2994,479.37808,550.003,520.8591,558.13354,499.0
T000251,2007-06-30,416.7463,410.35052,510.15482,631.8195,500.62796,439.35205,462.7348,410.482,382.17047,567.42847,369.0
T000251,2007-09-30,585.60394,601.60864,701.57245,696.1686,706.3315,610.24854,582.5867,631.04193,585.2162,555.07666,567.0
T000252,2006-12-31,301.63626,292.73,319.03192,207.77301,291.57275,292.74896,167.61241,211.58853,302.81903,255.70494,324.0
T000252,2007-03-31,186.04266,169.12636,192.80673,323.59552,234.85344,181.40347,218.0592,268.89185,193.25204,205.1573,189.0
T000252,2007-06-30,288.49658,277.28445,322.51324,237.49718,326.69214,272.11465,152.1032,159.43716,288.73163,214.22557,287.0
T000252,2007-09-30,158.88486,143.20168,195.28313,239.9644,202.66629,177.47513,148.9987,196.5178,145.28215,205.15958,132.0
T000253,2006-12-31,1438.1497,1434.1909,1553.709,1491.3417,1434.7983,1414.4187,1427.2478,1449.0197,1449.3888,1317.9397,1188.0
T000253,2007-03-31,1959.748,1969.4242,1949.3708,1388.6129,2135.0474,1888.8059,1564.9219,1709.241,1871.9949,1340.5393,1790.0
T000253,2007-06-30,1538.6112,1477.6139,1708.2656,1562.889,1692.3923,1472.9397,1543.4464,1701.1543,1366.7537,1299.3094,1317.0
T000253,2007-09-30,1449.3477,1454.7361,1705.6842,1659.2422,1716.9303,1522.4032,1371.8723,1329.9825,1429.3282,1362.6195,1380.0
T000254,2006-12-31,5353.0625,5392.674,5559.517,5083.6855,5170.489,5211.6167,4474.8706,4569.9604,5182.5947,4364.3877,4686.0
T000254,2007-03-31,5641.875,5699.6294,5672.4253,4587.438,6207.2637,5540.3257,4577.6235,5129.2197,5534.629,4324.699,5231.0
T000254,2007-06-30,4205.117,4167.8755,4757.7725,4960.7896,4772.876,4031.09,4364.4336,4575.7095,3838.187,4121.9614,3610.0
T000254,2007-09-30,4451.4175,4427.927,5161.121,5359.248,5192.367,4530.028,4184.3354,4245.1123,4328.3306,4193.191,4200.0
T000255,2006-12-31,660.7181,672.73883,726.24677,684.4983,667.95917,660.4939,631.6177,653.7784,659.51306,621.3686,626.0
T000255,2007-03-31,724.8432,725.6829,748.34186,666.4781,832.26776,719.1146,659.0897,721.7223,719.51434,626.1525,704.0
T000255,2007-06-30,662.14496,658.7914,746.05054,704.8151,751.813,624.8121,640.3977,682.4509,612.73474,610.55896,605.0
T000255,2007-09-30,644.36285,646.2579,762.2374,733.5883,763.63525,633.0297,610.6966,640.4449,617.20123,618.3556,612.0
T000256,2006-12-31,387.92792,383.68298,382.53644,314.53467,365.05276,359.40857,262.31342,259.60712,368.1546,247.60948,336.0
T000256,2007-03-31,291.581,279.48944,290.034,278.634,320.0043,290.74744,229.56216,262.38385,276.7858,242.73994,256.0
T000256,2007-06-30,194.71988,195.18721,235.4095,278.9369,235.84528,207.47768,221.32356,210.86153,182.64778,239.95372,167.0
T000256,2007-09-30,260.84064,263.56595,298.891,309.2367,301.62125,271.48563,251.144,259.38327,257.77246,239.82288,246.0
T000257,2006-12-31,51.09256,54.830772,59.80216,64.76177,48.17062,55.746235,62.818302,68.75006,51.50102,71.358444,48.0
T000257,2007-03-31,70.74997,69.40451,71.20849,64.4167,80.40226,67.53089,71.33033,74.93248,71.80341,67.27515,71.0
T000257,2007-06-30,77.13327,74.06957,82.79241,75.63921,87.84558,75.09286,70.02619,77.658936,75.97548,68.84707,75.0
T000257,2007-09-30,70.214035,66.87778,79.568436,72.32004,83.87923,74.164345,60.146793,69.172615,68.95314,66.8711,63.0
T000258,2006-12-31,271.36002,268.19827,273.54736,227.11078,254.32448,242.67671,230.44376,211.77269,248.21883,213.12238,207.0
T000258,2007-03-31,254.41116,246.43396,252.75447,210.72923,271.89325,244.12927,198.61353,205.60342,250.28113,210.40195,207.0
T000258,2007-06-30,230.2614,218.56134,248.77989,215.70018,248.47968,222.48894,227.35675,233.93173,232.96829,219.44075,176.0
T000258,2007-09-30,261.6922,260.8002,289.9081,231.09827,289.4691,255.60947,251.23862,238.17352,252.61761,216.5337,243.0
T000259,2006-12-31,1353.8226,1350.0212,1422.8665,1289.9237,1328.2894,1294.5012,1186.3762,1192.7616,1291.6488,1149.4098,1217.0
T000259,2007-03-31,1333.2311,1331.1929,1362.9786,1218.3335,1501.3739,1279.1587,1157.8818,1263.462,1286.0424,1147.7917,1238.0
T000259,2007-06-30,1166.3655,1155.5262,1313.6951,1271.2645,1322.1893,1125.8408,1157.9052,1204.1597,1077.4796,1132.9822,1023.0
T000259,2007-09-30,1237.4475,1235.4507,1424.6418,1343.8085,1427.4429,1213.7622,1172.2963,1205.9736,1191.6666,1140.8684,1164.0
T000260,2006-12-31,54336.523,52605.574,53677.254,51833.28,52652.9,52564.434,37018.484,43687.17,49762.12,38669.164,47794.0
T000260,2007-03-31,73739.63,71135.02,71227.44,45011.31,80353.22,69080.91,50710.4,63072.938,70260.766,39008.965,67989.0
T000260,2007-06-30,33301.934,31932.977,41172.863,51910.64,39216.164,31037.5,36675.406,40751.85,30108.84,34965.363,29662.0
T000260,2007-09-30,27654.836,26630.11,35782.918,58955.305,35688.445,26064.297,23677.23,24636.818,25392.773,33124.062,25494.0
T000261,2006-12-31,19171.69,18823.055,19774.994,17172.582,18727.688,18606.57,13425.073,15300.888,18462.547,14115.328,18427.0
T000261,2007-03-31,19357.77,18714.682,19534.465,17506.94,21834.977,18367.756,16120.477,19394.447,19133.389,13889.785,18651.0
T000261,2007-06-30,13729.841,13700.416,16042.844,17383.643,16099.7295,13292.297,12682.592,13451.898,13289.815,13864.296,13268.0
T000261,2007-09-30,11757.253,11616.463,14554.49,18859.334,14975.558,11354.687,10814.358,12114.5625,10940.74,13066.315,10839.0
T000262,2006-12-31,6706.361,6758.329,7168.715,7022.0176,6648.5913,6549.702,5853.16,6325.3003,6557.119,5888.415,6702.0
T000262,2007-03-31,7170.3945,7103.6147,7176.1914,6502.1113,8095.5894,6927.3726,6334.6846,7232.9785,7124.793,5973.324,7122.0
T000262,2007-06-30,5696.587,5521.878,6491.479,7018.0596,6522.954,5297.0894,5618.4785,5888.8066,5268.055,5993.512,5226.0
T000262,2007-09-30,5600.8843,5568.4385,6794.873,7440.335,6805.8,5380.6313,5138.508,5662.341,5319.29,5704.184,5265.0
T000263,2006-12-31,8441.387,8636.234,9449.455,9586.424,8622.107,8305.598,8857.275,9038.734,8408.483,8804.871,7862.0
T000263,2007-03-31,10542.689,10700.997,10804.461,8505.076,11917.229,10550.24,9196.937,9969.835,10432.965,8710.919,10264.0
T000263,2007-06-30,8637.018,8534.856,9895.397,9756.714,9860.599,8215.533,9122.842,9787.652,7935.4033,8244.789,7729.0
T000263,2007-09-30,8925.697,9107.174,10696.795,10231.101,10722.355,9098.227,8459.622,8666.514,8793.194,8393.505,8637.0
T000264,2006-12-31,88606.25,86774.31,90765.66,85613.31,86508.59,86756.234,65153.176,74350.95,83258.39,67343.28,80785.0
T000264,2007-03-31,111108.516,108247.89,109182.39,77523.516,121692.67,105374.445,82361.78,99669.016,107078.64,67659.73,104026.0
T000264,2007-06-30,61434.473,59690.36,73071.484,86065.22,71222.6,57505.66,64098.12,69879.47,56449.69,62935.227,55885.0
T000264,2007-09-30,53897.266,52835.363,67226.914,95483.63,67728.72,50938.098,48088.79,51079.03,50167.27,60016.94,50235.0
T000265,2006-12-31,35150.836,34196.84,36244.734,35866.84,34836.71,33508.492,26088.613,29366.215,33920.023,25638.47,36011.0
T000265,2007-03-31,35467.773,34130.22,35146.242,30325.965,39627.934,32271.82,28720.576,34735.027,34903.477,27174.639,35096.0
T000265,2007-06-30,20877.22,20460.496,25191.236,33739.91,24635.225,20366.387,22444.625,22478.178,19375.615,27834.94,18628.0
T000265,2007-09-30,22475.502,22383.186,28310.14,37066.46,28339.734,22904.406,19709.42,23040.299,21840.475,23969.73,20877.0
T000266,2006-12-31,3868.2173,3922.9443,3881.846,3966.208,3645.0007,3737.3752,3243.2644,3279.146,3690.1138,3117.975,3526.0
T000266,2007-03-31,3812.3123,3810.7515,3871.3418,3006.7246,4213.2217,3845.1492,3043.9749,3428.6826,3877.2078,3069.168,3663.0
T000266,2007-06-30,2559.8818,2321.3452,2788.9683,3598.4094,2752.826,2389.0579,2906.0486,2893.1084,2225.885,2928.281,1878.0
T000266,2007-09-30,3222.5444,3242.8633,3675.477,3948.6033,3662.8313,3379.0283,2893.469,3022.8535,3140.533,2913.2566,3006.0
T000267,2006-12-31,1776.257,1837.9955,1897.0002,2001.3335,1754.6542,1740.8796,1709.3801,1754.136,1727.0834,1673.3644,1777.0
T000267,2007-03-31,1827.0139,1833.768,1872.2651,1648.9926,2071.9375,1883.7024,1642.2893,1806.1019,1854.1326,1690.2644,1836.0
T000267,2007-06-30,1491.137,1447.7034,1701.8958,1909.8179,1669.7117,1442.9995,1596.0446,1622.3064,1381.578,1638.8607,1261.0
T000267,2007-09-30,1721.9581,1749.9733,2009.029,2020.5067,2024.5166,1766.6154,1580.0234,1707.7427,1678.2296,1613.4175,1635.0
T000268,2006-12-31,2334.18,2301.2285,2608.3777,3570.119,2155.2156,2288.2483,3318.4517,3394.3623,2104.2014,3516.0986,1842.0
T000268,2007-03-31,4708.1226,4629.872,4606.096,2428.12,4966.3477,4403.9893,3646.2976,3841.822,4545.753,3356.9385,4440.0
T000268,2007-06-30,3015.954,2712.4282,3307.1812,3736.9443,3336.086,2720.7947,3707.22,4130.583,2864.5469,3027.4321,2551.0
T000268,2007-09-30,3495.7483,3483.3772,4267.005,3876.1802,4207.5625,3942.106,2978.9482,2989.9873,3440.3916,3162.9194,3264.0
T000269,2006-12-31,42754.176,42558.566,44389.23,45403.516,42083.87,41000.44,34358.89,37792.71,40922.324,33938.71,43156.0
T000269,2007-03-31,45079.5,44036.613,44943.79,37407.875,50552.523,41700.14,37052.42,43810.453,44903.04,35379.805,45035.0
T000269,2007-06-30,28562.188,27157.312,33036.71,42981.26,32303.195,27268.145,30652.738,31123.434,25763.55,35193.523,24318.0
T000269,2007-09-30,30942.844,30799.496,37807.547,46909.316,37980.445,30890.97,27160.93,30759.688,29754.402,31331.771,28782.0
T000270,2006-12-31,4826.777,4865.263,5008.9717,5268.797,4741.1846,4596.762,4137.8057,4429.5234,4562.017,4091.2002,4691.0
T000270,2007-03-31,5405.1685,5382.5225,5441.5273,4175.2173,6065.3364,5136.1123,4379.421,5077.746,5415.3916,4166.7803,5371.0
T000270,2007-06-30,3415.9897,3214.9016,3884.284,4990.976,3797.489,3248.9653,3819.2407,3929.479,3032.2358,3994.231,2800.0
T000270,2007-09-30,3791.91,3838.7417,4626.8843,5450.5474,4609.902,3860.2812,3394.3447,3677.8027,3669.5967,3768.51,3594.0
T000271,2006-12-31,1235.1614,1197.0698,1364.5557,1550.5647,1237.9802,1245.5635,1282.0743,1438.0779,1261.022,1305.7257,1330.0
T000271,2007-03-31,1615.2994,1566.6843,1585.5818,1387.7606,1822.1241,1486.7598,1488.1732,1685.1604,1628.2274,1317.3353,1687.0
T000271,2007-06-30,1324.8798,1290.9877,1498.917,1622.0115,1482.8672,1310.877,1294.5298,1397.8,1274.8483,1482.9194,1240.0
T000271,2007-09-30,1262.9541,1262.3232,1530.002,1677.9283,1535.1444,1303.1683,1067.6566,1234.4736,1299.0708,1382.1106,1140.0
T000272,2006-12-31,211.89012,190.19699,232.34625,305.4018,212.78839,210.55255,236.9521,285.10272,198.67874,260.968,213.0
T000272,2007-03-31,442.44437,429.98315,426.46655,254.6558,493.39514,407.30524,343.24673,404.61853,421.3629,255.87578,442.0
